Date,AAPL,JPM,SPY,TSLA,XOM
2022-03-11,152.2628173828125,118.59774780273438,402.0185852050781,265.1166687011719,76.53984069824219
2022-03-14,148.2183380126953,119.77552795410156,399.08050537109375,255.4566650390625,73.79984283447266
2022-03-15,152.61703491210938,121.90107727050781,407.8564147949219,267.2966613769531,69.5997085571289
2022-03-16,157.04530334472656,127.3483657836914,416.9002990722656,280.07666015625,69.33831787109375
2022-03-17,158.0588836669922,128.9586181640625,422.1161804199219,290.5333251953125,71.18602752685547
2022-03-18,161.36529541015625,128.91261291503906,426.7395324707031,301.7966613769531,70.90660095214844
2022-03-21,162.74301147460938,128.49851989746094,426.61468505859375,307.0533447265625,74.08826446533203
2022-03-22,166.12814331054688,131.23138427734375,431.6067199707031,331.32666015625,73.76377868652344
2022-03-23,167.49598693847656,128.61814880371094,426.0482177734375,333.03668212890625,74.9264907836914
2022-03-24,171.29443359375,129.45545959472656,432.47064208984375,337.97332763671875,75.15181732177734
2022-03-25,171.93406677246094,130.58726501464844,434.58270263671875,336.8800048828125,76.79219818115234
2022-03-28,172.80001831054688,129.62112426757812,437.67388916015625,363.9466552734375,74.63805389404297
2022-03-29,176.10646057128906,129.90635681152344,443.0882873535156,366.5233459472656,74.24149322509766
2022-03-30,174.93545532226562,129.31747436523438,440.3523254394531,364.663330078125,75.51234436035156
2022-03-31,171.8258056640625,125.43445587158203,433.57470703125,359.20001220703125,74.43977355957031
2022-04-01,171.5305938720703,124.50508117675781,434.80352783203125,361.5299987792969,74.91747283935547
2022-04-04,175.5947265625,125.05716705322266,438.52825927734375,381.8166809082031,74.95352935791016
2022-04-05,172.2686309814453,123.60184478759766,432.98907470703125,363.7533264160156,74.56594848632812
2022-04-06,169.09014892578125,121.88697814941406,428.6595153808594,348.586669921875,75.39517974853516
2022-04-07,169.3951873779297,121.51618957519531,430.8194580078125,352.4200134277344,76.65701293945312
2022-04-08,167.37789916992188,123.74092102050781,429.6675109863281,341.8299865722656,78.27037048339844
2022-04-11,163.10707092285156,123.28668212890625,422.3235168457031,325.30999755859375,75.57544708251953
2022-04-12,164.9866180419922,121.93330383300781,420.7586364746094,328.98333740234375,77.15272521972656
2022-04-13,167.6829071044922,118.00298309326172,425.5778503417969,340.7900085449219,78.24332427978516
2022-04-14,162.65440368652344,116.9091567993164,420.2786865234375,328.3333435058594,79.16267395019531
2022-04-18,162.43789672851562,119.07825469970703,420.45147705078125,334.7633361816406,79.81161499023438
2022-04-19,164.7307586669922,121.54399108886719,427.2386474609375,342.7166748046875,79.09959411621094
2022-04-20,164.5634765625,121.97039031982422,426.92181396484375,325.73333740234375,79.27984619140625
2022-04-21,163.76638793945312,121.02490234375,420.5378723144531,336.260009765625,78.44161224365234
2022-04-22,159.210205078125,117.54874420166016,408.9986877441406,335.01666259765625,76.72911071777344
2022-04-25,160.28285217285156,117.51168060302734,411.3698425292969,332.67333984375,74.14234161376953
2022-04-26,154.29978942871094,114.0355453491211,399.456298828125,292.1400146484375,74.16938018798828
2022-04-27,154.07347106933594,112.55240631103516,400.5794372558594,293.836669921875,76.28746795654297
2022-04-28,161.03077697753906,114.3321762084961,410.6978454589844,292.5033264160156,78.59485626220703
2022-04-29,155.13623046875,110.64285278320312,395.520263671875,290.2533264160156,76.83728790283203
2022-05-02,155.44129943847656,111.65323638916016,397.9010314941406,300.9800109863281,77.88280487060547
2022-05-03,156.9370574951172,114.04481506347656,399.7250671386719,303.0833435058594,79.4871597290039
2022-05-04,163.37277221679688,117.81758117675781,411.8978576660156,317.5400085449219,82.65077209472656
2022-05-05,154.27029418945312,114.86982727050781,397.2578430175781,291.09332275390625,81.39793395996094
2022-05-06,154.99952697753906,114.68441772460938,394.8866271972656,288.54998779296875,82.6417465209961
2022-05-09,149.85523986816406,112.96027374267578,382.2434387207031,262.3699951171875,76.12523651123047
2022-05-10,152.2697296142578,110.20716094970703,383.1266784667969,266.67999267578125,76.62997436523438
2022-05-11,144.3758544921875,109.5119400024414,377.04022216796875,244.6666717529297,78.2253189086914
2022-05-12,140.4929656982422,109.41925048828125,376.6466369628906,242.6666717529297,78.5804214477539
2022-05-13,144.97703552246094,110.392578125,385.6514587402344,256.5299987792969,80.91143035888672
2022-05-16,143.4297637939453,109.6231918334961,384.08660888671875,241.4566650390625,82.8144760131836
2022-05-17,147.0760955810547,113.25689697265625,391.9874572753906,253.8699951171875,83.87071228027344
2022-05-18,138.77821350097656,111.31953430175781,376.1858215332031,236.60333251953125,82.54130554199219
2022-05-19,135.3585205078125,109.6695327758789,373.8818054199219,236.47332763671875,82.98748779296875
2022-05-20,135.59506225585938,108.7703628540039,374.0450134277344,221.3000030517578,83.64307403564453
2022-05-23,141.0349884033203,115.5001449584961,381.0434875488281,224.96665954589844,85.49149322509766
2022-05-24,138.3248748779297,117.13162994384766,378.1346435546875,209.3866729736328,85.95587921142578
2022-05-25,138.48255920410156,117.94734191894531,381.4754638671875,219.60000610351562,87.6859130859375
2022-05-26,141.69529724121094,119.98667907714844,389.0977783203125,235.91000366210938,87.9955062866211
2022-05-27,147.47030639648438,121.68304443359375,398.64984130859375,253.2100067138672,88.86051940917969
2022-05-31,146.68191528320312,122.57291412353516,396.4130554199219,252.75332641601562,87.41275787353516
2022-06-01,146.55380249023438,120.42235565185547,393.2066650390625,246.7899932861328,89.08816528320312
2022-06-02,149.01756286621094,122.3597183227539,400.6947021484375,258.3333435058594,88.93336486816406
2022-06-03,143.2720947265625,120.65409088134766,394.11865234375,234.51666259765625,90.2263412475586
2022-06-06,144.0210723876953,120.2554931640625,395.3186340332031,238.27999877929688,89.99870300292969
2022-06-07,146.55380249023438,120.57068634033203,399.11065673828125,238.8866729736328,94.1235122680664
2022-06-08,145.81468200683594,118.65184020996094,394.7714538574219,241.86666870117188,95.234375
2022-06-09,140.5718231201172,116.1583023071289,385.38262939453125,239.7066650390625,93.17652893066406
2022-06-10,135.1417236328125,110.81896209716797,374.20819091796875,232.22999572753906,91.47378540039062
2022-06-13,129.9678497314453,107.51896667480469,360.0002136230469,215.73666381835938,87.27617645263672
2022-06-14,130.8350830078125,105.72992706298828,358.9153747558594,220.88999938964844,87.5038070678711
2022-06-15,133.46632385253906,106.9813232421875,364.0323181152344,233.0,86.40204620361328
2022-06-16,128.17420959472656,105.14592742919922,351.98419189453125,213.10000610351562,83.21512603759766
2022-06-17,129.6524658203125,104.77513885498047,352.74298095703125,216.75999450683594,78.4165267944336
2022-06-21,133.89999389648438,107.37064361572266,361.6228332519531,237.0366668701172,83.29707336425781
2022-06-22,133.3874969482422,106.76811218261719,360.9672546386719,236.086669921875,80.00086975097656
2022-06-23,136.2651824951172,105.60013580322266,364.5056457519531,235.07000732421875,77.58790588378906
2022-06-24,139.60601806640625,108.7518310546875,376.09466552734375,245.7066650390625,79.12674713134766
2022-06-27,139.60601806640625,107.88047790527344,374.65814208984375,244.9199981689453,81.06621551513672
2022-06-28,135.44720458984375,107.36138153076172,367.0027770996094,232.663330078125,83.31527709960938
2022-06-29,137.21124267578125,106.87935638427734,366.703857421875,228.49000549316406,80.23762512207031
2022-06-30,134.7376708984375,104.38581085205078,363.724609375,224.47332763671875,77.97945404052734
2022-07-01,136.9156036376953,105.72065734863281,367.57159423828125,227.26333618164062,79.71861267089844
2022-07-05,139.50746154785156,105.31852722167969,368.2657775878906,233.06666564941406,77.22370147705078
2022-07-06,140.8477783203125,104.63585662841797,369.50958251953125,231.73333740234375,75.83055114746094
2022-07-07,144.22802734375,107.28238677978516,375.043701171875,244.5433349609375,78.25262451171875
2022-07-08,144.90802001953125,106.94570922851562,374.7352600097656,250.76333618164062,78.3801040649414
2022-07-11,142.7694854736328,105.54296875,370.454345703125,234.3433380126953,77.97945404052734
2022-07-12,143.7451171875,105.64583587646484,367.17633056640625,233.07000732421875,76.94144439697266
2022-07-13,143.38050842285156,104.65457916259766,365.2479553222656,237.0399932861328,77.25101470947266
2022-07-14,146.31727600097656,100.998046875,364.36102294921875,238.31333923339844,75.70309448242188
2022-07-15,147.99264526367188,105.62713623046875,371.3221435546875,240.06666564941406,76.97785186767578
2022-07-18,144.93759155273438,104.54234313964844,368.25616455078125,240.54666137695312,78.39830780029297
2022-07-19,148.8106231689453,107.13273620605469,378.2061462402344,245.52999877929688,80.37419891357422
2022-07-20,150.8209991455078,107.11405181884766,380.6164855957031,247.5,81.2574462890625
2022-07-21,153.09756469726562,107.84346771240234,384.4924011230469,271.7066650390625,79.90072631835938
2022-07-22,151.8558349609375,107.31979370117188,380.9250793457031,272.24334716796875,79.2906494140625
2022-07-25,150.73233032226562,107.74996948242188,381.3878479003906,268.4333190917969,81.93124389648438
2022-07-26,149.40191650390625,106.06665802001953,376.8756103515625,258.8599853515625,81.612548828125
2022-07-27,154.5166015625,107.7686767578125,386.6617126464844,274.82000732421875,83.3790283203125
2022-07-28,155.0685272216797,107.36653900146484,391.51141357421875,280.8999938964844,84.35330200195312
2022-07-29,160.15371704101562,107.8808822631836,397.2191467285156,297.1499938964844,88.25955963134766
2022-08-01,159.16818237304688,106.8054428100586,396.0428771972656,297.27667236328125,86.0287094116211
2022-08-02,157.68994140625,105.14083862304688,393.42999267578125,300.586669921875,85.65538787841797
2022-08-03,163.72122192382812,106.24433898925781,399.5909423828125,307.39666748046875,82.87820434570312
2022-08-04,163.40586853027344,105.07537078857422,399.32098388671875,308.6333312988281,79.39080810546875
2022-08-05,163.17889404296875,108.25495147705078,398.64605712890625,288.1700134277344,80.5381088256836
2022-08-08,162.7052001953125,106.93636322021484,398.1832580566406,290.42333984375,80.99339294433594
2022-08-09,162.75454711914062,107.89957427978516,396.6020812988281,283.3333435058594,82.4866714477539
2022-08-10,167.01783752441406,110.71443939208984,404.9323425292969,294.3566589355469,83.26974487304688
2022-08-11,166.2776641845703,112.35098266601562,404.9323425292969,286.6300048828125,85.67857360839844
2022-08-12,169.8402557373047,114.21195983886719,411.7873840332031,300.0299987792969,86.42328643798828
2022-08-15,170.91595458984375,114.52056884765625,413.48431396484375,309.32000732421875,84.87869262695312
2022-08-16,170.758056640625,115.61471557617188,414.2942199707031,306.5633239746094,84.0880126953125
2022-08-17,172.25807189941406,114.64214324951172,411.3535461425781,303.9966735839844,84.76834869384766
2022-08-18,171.8633270263672,113.75373840332031,412.5491638183594,302.8699951171875,86.77264404296875
2022-08-19,169.26788330078125,110.93888092041016,407.0052795410156,296.6666564941406,86.49683380126953
2022-08-22,165.36976623535156,109.10594177246094,398.5303649902344,289.913330078125,86.4324722290039
2022-08-23,165.03419494628906,108.0304946899414,397.5661926269531,296.4533386230469,90.10087585449219
2022-08-24,165.3302764892578,108.2923583984375,398.8388671875,297.0966796875,90.63411712646484
2022-08-25,167.7974090576172,110.86406707763672,404.4695129394531,296.07000732421875,91.1030044555664
2022-08-26,161.4716033935547,107.23561096191406,390.77862548828125,288.0899963378906,89.98135375976562
2022-08-29,159.26100158691406,106.97379302978516,388.1947326660156,284.82000732421875,92.04999542236328
2022-08-30,156.82345581054688,106.99247741699219,383.9331970214844,277.70001220703125,88.54708862304688
2022-08-31,155.15562438964844,106.35658264160156,381.0118408203125,275.6099853515625,87.88511657714844
2022-09-01,155.8859100341797,107.08599090576172,382.20733642578125,277.1600036621094,86.30376434326172
2022-09-02,153.76414489746094,106.33786010742188,378.1772155761719,270.2099914550781,87.88511657714844
2022-09-06,152.50094604492188,106.36592102050781,376.7502746582031,274.4200134277344,87.29671478271484
2022-09-07,153.9121856689453,108.38587951660156,383.51861572265625,283.70001220703125,86.552001953125
2022-09-08,152.431884765625,110.91082000732422,386.025390625,289.260009765625,87.25994110107422
2022-09-09,155.30364990234375,111.44386291503906,392.02239990234375,299.67999267578125,88.7217788696289
2022-09-12,161.2841033935547,112.762451171875,396.2356872558594,304.4200134277344,89.74230194091797
2022-09-13,151.82003784179688,108.84410095214844,379.0064392089844,292.1300048828125,87.64608764648438
2022-09-14,153.2707061767578,108.59161376953125,380.4526062011719,302.6099853515625,89.7974624633789
2022-09-15,150.36929321289062,110.22815704345703,376.13323974609375,303.75,87.1863784790039
2022-09-16,148.72122192382812,109.4893798828125,373.26373291015625,303.3500061035156,85.69696807861328
2022-09-19,152.45159912109375,110.49935150146484,376.1584167480469,309.07000732421875,85.6877670288086
2022-09-20,154.83981323242188,108.3204116821289,371.84063720703125,308.7300109863281,84.98902130126953
2022-09-21,151.70159912109375,105.19695281982422,365.3543395996094,300.79998779296875,83.6191177368164
2022-09-22,150.73446655273438,103.99995422363281,362.28546142578125,288.5899963378906,83.26974487304688
2022-09-23,148.4547882080078,102.06414031982422,356.21539306640625,275.3299865722656,78.8382568359375
2022-09-26,148.7903289794922,99.86650848388672,352.69146728515625,276.010009765625,77.21092987060547
2022-09-27,149.76731872558594,98.98744201660156,351.7911376953125,282.94000244140625,78.82905578613281
2022-09-28,147.87255859375,100.98870086669922,358.71307373046875,287.80999755859375,81.69757843017578
2022-09-29,140.60919189453125,99.27735137939453,351.2199401855469,268.2099914550781,81.53208923339844
2022-09-30,136.3853759765625,97.72496795654297,345.788818359375,265.25,80.27251434326172
2022-10-03,140.57952880859375,100.74555969238281,354.9180908203125,242.39999389648438,84.51094055175781
2022-10-04,144.181640625,105.45880126953125,365.915771484375,249.44000244140625,87.59091186523438
2022-10-05,144.47769165039062,104.15673828125,365.0638732910156,240.80999755859375,91.13058471679688
2022-10-06,143.52044677734375,102.03377532958984,361.2979736328125,238.1300048828125,93.83361053466797
2022-10-07,138.2505340576172,99.9957504272461,351.2199401855469,223.07000732421875,92.88664245605469
2022-10-10,138.57623291015625,99.0616455078125,348.53826904296875,222.9600067138672,90.87316131591797
2022-10-11,137.15512084960938,96.2027359008789,346.3309326171875,216.5,90.10087585449219
2022-10-12,136.52354431152344,97.75957489013672,345.1885986328125,217.24000549316406,90.4962158203125
2022-10-13,141.1125030517578,103.19432830810547,354.2984924316406,221.72000122070312,93.65892791748047
2022-10-14,136.56300354003906,104.91155242919922,346.2245178222656,204.99000549316406,91.19495391845703
2022-10-17,140.5401153564453,109.31785583496094,355.1213684082031,219.35000610351562,92.50968933105469
2022-10-18,141.8625030517578,112.12958526611328,359.2939453125,220.19000244140625,92.6751937866211
2022-10-19,141.97105407714844,109.93115997314453,356.747802734375,222.0399932861328,95.42417907714844
2022-10-20,141.50723266601562,109.5726089477539,353.7563781738281,207.27999877929688,95.55288696289062
2022-10-21,145.33627319335938,115.32817077636719,362.3531799316406,214.44000244140625,97.32733154296875
2022-10-24,147.48768615722656,115.46969604492188,366.7870788574219,211.25,98.00768280029297
2022-10-25,150.33970642089844,115.77163696289062,372.6441955566406,222.4199981689453,97.345703125
2022-10-26,147.3889923095703,117.1020278930664,369.8366394042969,224.63999938964844,98.504150390625
2022-10-27,142.8987274169922,117.56434631347656,367.86175537109375,225.08999633789062,98.88111114501953
2022-10-28,153.69509887695312,118.96078491210938,376.6134033203125,228.52000427246094,101.77720642089844
2022-10-31,151.32656860351562,118.7720718383789,373.89306640625,227.5399932861328,101.87834167480469
2022-11-01,148.6719207763672,120.91387939453125,372.2569580078125,227.82000732421875,102.88968658447266
2022-11-02,143.12571716308594,119.80052947998047,362.9147033691406,214.97999572753906,100.77505493164062
2022-11-03,137.0564422607422,120.01753234863281,359.17779541015625,215.30999755859375,102.14496612548828
2022-11-04,136.78955078125,123.30103302001953,364.3475341796875,207.47000122070312,103.25743103027344
2022-11-07,137.32333374023438,123.95207214355469,367.8326416015625,197.0800018310547,104.48023986816406
2022-11-08,137.8966827392578,124.02754211425781,369.81732177734375,191.3000030517578,104.81121826171875
2022-11-09,133.3198699951172,122.41411590576172,362.19830322265625,177.58999633789062,100.1222915649414
2022-11-10,145.1819610595703,127.45258331298828,382.1025695800781,190.72000122070312,101.59333038330078
2022-11-11,147.97946166992188,127.66016387939453,385.8008117675781,195.97000122070312,104.76522827148438
2022-11-14,146.57577514648438,126.3486557006836,382.5189208984375,190.9499969482422,105.07108306884766
2022-11-15,148.31553649902344,125.43342590332031,385.78143310546875,194.4199981689453,105.77545166015625
2022-11-16,147.0798797607422,125.6032485961914,382.8382873535156,186.9199981689453,104.6447525024414
2022-11-17,148.98773193359375,125.0560073852539,381.66693115234375,183.1699981689453,104.78378295898438
2022-11-18,149.55117797851562,126.2825927734375,383.3998107910156,180.19000244140625,103.87552642822266
2022-11-21,146.30886840820312,125.5372085571289,382.0057678222656,167.8699951171875,102.8467788696289
2022-11-22,148.4539337158203,127.41483306884766,387.14642333984375,169.91000366210938,105.82179260253906
2022-11-23,149.33372497558594,128.7735137939453,389.5860900878906,183.1999969482422,105.29351806640625
2022-11-25,146.40771484375,129.01882934570312,389.4989318847656,182.86000061035156,104.92279815673828
2022-11-28,142.5624237060547,126.7638168334961,383.2836608886719,182.9199981689453,101.77169799804688
2022-11-29,139.5474853515625,128.84902954101562,382.6253967285156,180.8300018310547,102.4482650756836
2022-11-30,146.32864379882812,130.37753295898438,394.67828369140625,194.6999969482422,103.1896743774414
2022-12-01,146.6054229736328,128.54710388183594,394.38787841796875,194.6999969482422,102.68921661376953
2022-12-02,146.1111602783203,127.52806091308594,393.932861328125,194.86000061035156,101.8180160522461
2022-12-05,144.94471740722656,123.95207214355469,386.8463134765625,182.4499969482422,99.02836608886719
2022-12-06,141.2675018310547,124.1596450805664,381.2699890136719,179.82000732421875,96.27577209472656
2022-12-07,139.3201446533203,124.0747299194336,380.62139892578125,174.0399932861328,96.0626220703125
2022-12-08,141.01046752929688,125.3768081665039,383.6031188964844,173.44000244140625,96.7762451171875
2022-12-09,140.52610778808594,124.69744873046875,380.737548828125,179.0500030517578,95.9606704711914
2022-12-12,142.82933044433594,126.63169860839844,386.22674560546875,167.82000732421875,98.3239974975586
2022-12-13,143.79808044433594,126.50904083251953,389.1504211425781,160.9499969482422,99.39907836914062
2022-12-14,141.5640411376953,125.87689208984375,386.6623840332031,156.8000030517578,98.66690826416016
2022-12-15,134.93115234375,122.7537841796875,377.2039794921875,157.6699981689453,97.72158813476562
2022-12-16,132.96401977539062,121.98950958251953,372.75067138671875,150.22999572753906,97.03575134277344
2022-12-19,130.8486328125,122.7160415649414,369.58984375,149.8699951171875,97.47134399414062
2022-12-20,130.7794189453125,123.31049346923828,370.0955505371094,137.8000030517578,98.88008117675781
2022-12-21,133.89321899414062,124.69744873046875,375.6294250488281,137.57000732421875,100.14979553222656
2022-12-22,130.71023559570312,123.28217315673828,370.2706298828125,125.3499984741211,98.12936401367188
2022-12-23,130.34449768066406,123.86714935302734,372.4005126953125,123.1500015258789,100.72440338134766
2022-12-27,128.5355224609375,124.30119323730469,370.93194580078125,109.0999984741211,102.1238784790039
2022-12-28,124.59138488769531,124.98053741455078,366.3220520019531,112.70999908447266,100.44635772705078
2022-12-29,128.12034606933594,125.6976318359375,372.9159851074219,121.81999969482422,101.20634460449219
2022-12-30,128.43666076660156,126.52792358398438,371.9337158203125,123.18000030517578,102.22582244873047
2023-01-03,123.63253021240234,127.49031066894531,370.3678894042969,108.0999984741211,98.71326446533203
2023-01-04,124.9076919555664,128.67916870117188,373.2271728515625,113.63999938964844,99.00056457519531
2023-01-05,123.58309936523438,128.65069580078125,368.9674377441406,110.33999633789062,101.21560668945312
2023-01-06,128.1302032470703,131.1124725341797,377.4286193847656,113.05999755859375,102.43897247314453
2023-01-09,128.6541290283203,130.5706787109375,377.21466064453125,119.7699966430664,100.52977752685547
2023-01-10,129.2274627685547,131.73980712890625,379.8600158691406,118.8499984741211,102.03118896484375
2023-01-11,131.9557647705078,132.71881103515625,384.6644287109375,123.22000122070312,103.21749877929688
2023-01-12,131.8766632080078,132.5857391357422,386.06488037109375,123.55999755859375,104.93206787109375
2023-01-13,133.21115112304688,135.9315185546875,387.5626220703125,122.4000015258789,104.86719512939453
2023-01-17,134.37762451171875,133.83090209960938,386.8526306152344,131.49000549316406,104.66329956054688
2023-01-18,133.6559600830078,129.81027221679688,380.7449951171875,128.77999877929688,102.51313018798828
2023-01-19,133.71530151367188,128.0803680419922,377.9732360839844,127.16999816894531,103.17115020751953
2023-01-20,136.28541564941406,128.39402770996094,385.0144958496094,133.4199981689453,105.05255126953125
2023-01-23,139.4882049560547,130.47561645507812,389.6341857910156,143.75,104.50574493408203
2023-01-24,140.891845703125,131.5972442626953,389.21600341796875,143.88999938964844,105.4788818359375
2023-01-25,140.22958374023438,132.2340545654297,389.3618469238281,144.42999267578125,104.92279815673828
2023-01-26,142.305419921875,133.05149841308594,393.6410827636719,160.27000427246094,109.13972473144531
2023-01-27,144.25277709960938,133.37466430664062,394.5455627441406,177.89999389648438,107.14712524414062
2023-01-30,141.3564453125,132.2435760498047,389.59527587890625,166.66000366210938,105.24718475341797
2023-01-31,142.6316375732422,133.032470703125,395.3236083984375,173.22000122070312,107.51783752441406
2023-02-01,143.75852966308594,132.6807861328125,399.5250244140625,181.41000366210938,106.3407974243164
2023-02-02,149.0865936279297,132.06298828125,405.3409118652344,188.27000427246094,103.01361083984375
2023-02-03,152.7242889404297,134.10655212402344,401.032470703125,189.97999572753906,103.72723388671875
2023-02-06,149.98609924316406,134.89547729492188,398.5816650390625,194.75999450683594,103.55113983154297
2023-02-07,152.87257385253906,136.5398406982422,403.7945251464844,196.80999755859375,106.50762176513672
2023-02-08,150.17391967773438,135.57984924316406,399.3791809082031,201.2899932861328,105.5808334350586
2023-02-09,149.13601684570312,133.46969604492188,395.9169006347656,207.32000732421875,105.9793472290039
2023-02-10,149.50228881835938,134.0590057373047,396.8408203125,196.88999938964844,110.44651794433594
2023-02-13,152.31394958496094,135.5133056640625,401.4992980957031,194.63999938964844,110.01690673828125
2023-02-14,151.67044067382812,136.1121063232422,401.3145446777344,209.25,108.72808074951172
2023-02-15,153.7791748046875,136.6824188232422,402.6177673339844,214.24000549316406,108.40119934082031
2023-02-16,152.1753387451172,134.8004150390625,397.07415771484375,202.0399932861328,108.08367919921875
2023-02-17,151.0269317626953,135.19964599609375,396.0822448730469,208.30999755859375,103.92768859863281
2023-02-21,146.99755859375,132.71881103515625,388.1364440917969,197.3699951171875,103.824951171875
2023-02-22,147.42324829101562,131.70179748535156,387.6015319824219,200.86000061035156,102.48009490966797
2023-02-23,147.9083709716797,132.75680541992188,389.6633605957031,202.07000732421875,103.42335510253906
2023-02-24,145.24526977539062,133.95448303222656,385.5008239746094,196.8800048828125,103.4327163696289
2023-02-27,146.4431610107422,135.12359619140625,386.8137512207031,207.6300048828125,103.24591827392578
2023-02-28,145.93826293945312,136.2546844482422,385.3841552734375,205.7100067138672,102.64820098876953
2023-03-01,143.85922241210938,135.49427795410156,383.9057922363281,202.77000427246094,103.56344604492188
2023-03-02,144.4532470703125,134.08755493164062,386.89154052734375,190.89999389648438,104.03976440429688
2023-03-03,149.5220947265625,136.5493621826172,393.096435546875,197.7899932861328,105.3565902709961
2023-03-06,152.29415893554688,135.75091552734375,393.3687744140625,193.80999755859375,106.29051208496094
2023-03-07,150.08642578125,131.75880432128906,387.3389587402344,187.7100067138672,104.23589324951172
2023-03-08,151.34375,130.97938537597656,387.9710693359375,182.0,102.71358489990234
2023-03-09,149.0865020751953,123.88863372802734,380.8131103515625,172.9199981689453,101.91973114013672
2023-03-10,147.01736450195312,127.03478240966797,375.3181457519531,173.44000244140625,100.65892028808594
2023-03-13,148.9676971435547,124.75360107421875,374.78326416015625,174.47999572753906,99.50086212158203
2023-03-14,151.0665283203125,127.95677947998047,380.9784240722656,183.25999450683594,99.87443542480469
2023-03-15,151.46255493164062,121.9115982055664,378.5956726074219,180.4499969482422,94.90592956542969
2023-03-16,154.2939910888672,124.27835845947266,385.23822021484375,184.1300048828125,94.35491180419922
2023-03-17,153.4524688720703,119.58285522460938,380.7337341308594,180.1300048828125,93.2435302734375
2023-03-20,155.8284912109375,120.8470230102539,384.3947448730469,183.25,95.68107604980469
2023-03-21,157.6897430419922,124.0882339477539,389.44207763671875,197.5800018310547,99.96781921386719
2023-03-22,156.2542266845703,120.88504791259766,382.8034362792969,191.14999389648438,97.67970275878906
2023-03-23,157.34323120117188,120.56187438964844,383.8382873535156,192.22000122070312,96.57767486572266
2023-03-24,158.65003967285156,118.72740936279297,386.3570556640625,190.41000366210938,96.68973541259766
2023-03-27,156.69973754882812,122.13021087646484,387.0794677734375,191.80999755859375,98.80974578857422
2023-03-28,156.07598876953125,122.50091552734375,386.2106018066406,189.19000244140625,100.04254150390625
2023-03-29,159.1648712158203,122.74803161621094,391.8241271972656,193.8800048828125,101.76097106933594
2023-03-30,160.739013671875,122.37732696533203,394.118408203125,195.27999877929688,102.25593566894531
2023-03-31,163.25363159179688,123.860107421875,399.67327880859375,207.4600067138672,102.41473388671875
2023-04-03,164.5109405517578,123.7175521850586,401.1962890625,194.77000427246094,108.45723724365234
2023-04-04,163.97634887695312,122.06367492675781,398.97039794921875,192.5800018310547,107.42058563232422
2023-04-05,162.12498474121094,122.24567413330078,397.92578125,185.52000427246094,109.26042938232422
2023-04-06,163.0160369873047,122.11156463623047,399.47802734375,185.05999755859375,107.44860076904297
2023-04-10,160.41229248046875,122.51390838623047,399.8880920410156,184.50999450683594,106.97229766845703
2023-04-11,159.19456481933594,123.117431640625,399.9955139160156,186.7899932861328,107.72877502441406
2023-04-12,158.50155639648438,123.0982666015625,398.36505126953125,180.5399932861328,107.61671447753906
2023-04-13,163.90704345703125,123.56767272949219,403.6564636230469,185.89999389648438,108.12103271484375
2023-04-14,163.56053161621094,132.89820861816406,402.67041015625,185.0,108.38253021240234
2023-04-17,163.580322265625,133.95199584960938,404.11529541015625,187.0399932861328,107.1217269897461
2023-04-18,164.80795288085938,135.4559783935547,404.37890625,184.30999755859375,109.2137451171875
2023-04-19,165.9563751220703,135.28355407714844,404.310546875,180.58999633789062,108.8681640625
2023-04-20,164.9861602783203,134.8907928466797,402.104248046875,162.99000549316406,107.99961853027344
2023-04-21,163.3724365234375,134.6321258544922,402.4166259765625,165.0800018310547,108.34518432617188
2023-04-24,163.6793212890625,134.8141632080078,402.8363952636719,162.5500030517578,110.39046478271484
2023-04-25,162.13490295410156,131.88278198242188,396.4418640136719,160.6699981689453,108.82147979736328
2023-04-26,162.12498474121094,129.5453643798828,394.7626953125,153.75,107.82215881347656
2023-04-27,166.72860717773438,131.28887939453125,402.62164306640625,160.19000244140625,109.11100006103516
2023-04-28,167.9858856201172,132.42884826660156,406.05804443359375,164.30999755859375,110.52122497558594
2023-05-01,167.8968048095703,135.264404296875,405.6480407714844,161.8300018310547,107.09370422363281
2023-05-02,166.8572998046875,133.0802459716797,401.0888366699219,160.30999755859375,102.82565307617188
2023-05-03,165.77816772460938,130.26382446289062,398.3358154296875,160.61000061035156,100.79901123046875
2023-05-04,164.13475036621094,128.4820098876953,395.514404296875,161.1999969482422,99.03389739990234
2023-05-05,171.8370819091797,130.9918670654297,402.8363952636719,170.05999755859375,101.49945831298828
2023-05-08,171.7677764892578,131.3080291748047,402.94378662109375,171.7899932861328,101.90106201171875
2023-05-09,170.05503845214844,130.67576599121094,401.1767578125,169.14999389648438,101.92906951904297
2023-05-10,171.82716369628906,130.7427978515625,403.0511779785156,168.5399932861328,100.62156677246094
2023-05-11,172.01527404785156,130.3308868408203,402.3482666015625,172.0800018310547,98.80040740966797
2023-05-12,171.0833740234375,128.46286010742188,401.8210754394531,167.97999572753906,98.79108428955078
2023-05-15,170.5876922607422,129.5453643798828,403.20733642578125,166.35000610351562,98.97947692871094
2023-05-16,170.5876922607422,128.6736297607422,400.5128479003906,166.52000427246094,96.57727813720703
2023-05-17,171.20233154296875,132.63002014160156,405.37469482421875,173.86000061035156,98.74396514892578
2023-05-18,173.5419921875,133.63584899902344,409.2797546386719,176.88999938964844,99.63890075683594
2023-05-19,173.65106201171875,133.32931518554688,408.6842041015625,180.13999938964844,100.10050201416016
